StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,UserLanguage,Q9,Q1,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,"Herramientas que aplicaste como las actividades, reportes, ""quizzes"", dentro de la plataforma de CANVAS en el desarrollo de la experiencia de Servicio Social",Q2_6,Q2_7,Q2_8,Q5,Q9,Q6,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,Q3,Q7,CRN,Nombre de Experiencia,OSF,Periodo,Tipo de Formato
01/02/23 19:02,01/02/23 19:03,IP Address,201.140.10.13,100,99,True,01/02/23 19:03,R_3oLpslcWgS9SeFe,,,,,25.7539,-100.3023,ES-ES,@00163,"VIFAC, Vida y Familia Monterrey, A.B.P. - Vifac en números", 4, 4, 4, 3,"
5 Muy Satisfecho", 4,"
5 Muy Satisfecho", 4,Sí,Sí,Me gusto mucho su causa mucho éxito , 4, 4, 3, 4,Me encanto involucrarme y ser parte del cambio ,Reconocimiento,,,,,
01/02/23 19:03,01/02/23 19:05,IP Address,201.171.150.149,100,95,True,01/02/23 19:05,R_3fVR7vMxEwEzHkO,,,,,32.4687,-115.324,ES-ES,@00164,"CONAFE, Consejo Nacional de Fomento Educativo - Inglés para todos en CONAFE", 4,"
5 Muy Satisfecho", 3, 3,"
5 Muy Satisfecho", 4, 3,"
5 Muy Satisfecho",Sí,Sí,Mejor explicación y mejor manejo de los tiempos ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
01/02/23 19:05,01/02/23 19:07,IP Address,187.190.170.205,100,148,True,01/02/23 19:07,R_31LtXkEzBvqUTFc,,,,,25.6554,-100.3258,ES-ES,@00165,Dirección de Emprendimiento Social - PyMES SOS Invierno 2023, 4, 4, 3, 4, 4, 4, 4, 4,Sí,Sí,"Deben de tener mejor organización para darle retroalimentación a todos los equipos, ya que son bastantes", 4, 4, 4, 4,Nada en particular,Área de oportunidad,,,,,
01/02/23 19:04,01/02/23 19:08,IP Address,201.172.190.9,100,223,True,01/02/23 19:08,R_2YD0NCEh3fF2xFH,,,,,25.7816,-100.3117,ES-ES,@00166,INICIATIVA DE EDUCACIÓN CON EQUIDAD Y CALIDAD ---- Dirección de Servicio Social - Aprendizajes para Todos: Tutor académico, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Es muy importante el trabajo que están haciendo. Estoy muy satisfecha de haber participado con ustedes este invierno.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Este invierno me tocó participar en la creación de contenidos de aprendizajes y materiales audiovisuales de promoción. Siento que aprendí y aporté mucho, y espero poder volver a participar en una experiencia asi.",Reconocimiento,,,,,
01/02/23 19:07,01/02/23 19:08,IP Address,187.190.79.174,100,51,True,01/02/23 19:08,R_3QGxJsxqqifAFG9,,,,,25.6554,-100.3258,ES-ES,@00167,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Directo al corazón","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4,Sí,Sí,buena experiencia,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", 4, 4,.,Reconocimiento,,,,,
01/02/23 19:04,01/02/23 19:09,IP Address,201.172.154.62,100,292,True,01/02/23 19:09,R_3D7qpRF1swenbx6,,,,,25.6546,-100.2967,ES-ES,@00168,"FONDEAGG, Fondo Educativo Gral. de Div. Anacleto Guerrero Guajardo, A.C - Linea del tiempo Fondo Anacleto", 4, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Su causa es muy interesante y el encargado del proyecto siempre estuvo atento a darnos seguimiento,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
01/02/23 19:07,01/02/23 19:10,IP Address,187.213.216.98,100,144,True,01/02/23 19:10,R_1jiCZlGFcNPvW6C,,,,,20.7246,-103.4264,ES-ES,@00169,Proyecto 99 - Proyecto 99 - Talleres, 4, 4,"
5 Muy Satisfecho", 4, 2, 2, 2, 3,No,Sí,"No me gustó para nada trabajar con ellos, son muy inflexibles y bastante exigentes pero no aportan nada a que tu curso sea de mejor calidad. ","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Dar los talleres fue algo que genuinamente me encantó.,Área de oportunidad,,,,,
01/02/23 19:09,01/02/23 19:12,IP Address,189.140.98.128,100,194,True,01/02/23 19:12,R_2tqWklU5sYmlwka,,,,,25.8126,-98.3751,ES-ES,@00170,"Manjar de la Lectura, A.C. - Promover la lectura a través de Manjar de la lectura.","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 3,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4,Sí,Sí,Me dio mucho gusto haber tenido la oportunidad de colaborar con la fundadora de la organización. Le deseo mucho éxito en sus futuros planes y proyectos!, 3,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Aprecio mucho aquellas iniciativas que están abiertas a todas las carreras, en especial como Manjar de la Lectura que su proyecto solidario fue enfocado en el manejo de redes sociales y creación de contenido y material didáctico. ",Reconocimiento,,,,,
01/02/23 19:10,01/02/23 19:12,IP Address,200.34.5.48,100,138,True,01/02/23 19:12,R_20YxiThqbFS2QqL,,,,,25.6802,-100.3065,ES-ES,@00171,Community FIRST For Inspiration and Recognition of Science and Technology - Community is FIRST,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 3,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gustó la organización y el objetivo de la organización, 4, 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Considero que esta experiencia me enseñó muchas cosas y me permitió conocer mucha gente,Reconocimiento,,,,,
01/02/23 19:09,01/02/23 19:14,IP Address,189.219.248.94,100,335,True,01/02/23 19:14,R_1kFELathUkjWM8a,,,,,25.7256,-100.1618,ES-ES,@00172,EduMakers - Tecnológico de Monterrey - Edumakers para la inclusión,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Me encantó ser parte de este servicio social, aprendí muchas cosas y me alegro de haberme apuntado para pasar este periodo académico de invierno poniendo mis habilidades al servicio de una causa tan noble como la es la de EduMakers, agradezco totalmente esta oportunidad.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","El servicio social fue una manera de aprender mas sobre diversas cosas que me interesan mucho desde niño, pero lo que mas disfruté fue el de hacer un proyecto (llamese maqueta, circuito, textura) para gente que lo necesite, es una causa social muy noble y me da esperanza en lo personal saber que existen personas que ponen en conjunto sus ideas y habilidades para ayudar a personas que lo necesiten.",Reconocimiento,,,,,
01/02/23 19:13,01/02/23 19:15,IP Address,201.152.40.36,100,103,True,01/02/23 19:15,R_1luAKDmlo7BMDed,,,,,22.1674,-100.9799,ES-ES,@00173,Fundacionplan.org - Plan SPAP A.C. - Experiencia Plan,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy interesante su trabajo como fundación y sus diferentes campañas que son divertidas,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Aunque las campañas fueron en línea, me divertí haciendo la campaña de Nariz que fue hacer un TikTok para niños de 3-6 años con contenido gracioso, fue algo muy interesante.",Reconocimiento,,,,,
01/02/23 19:14,01/02/23 19:16,IP Address,201.172.187.151,100,78,True,01/02/23 19:16,R_2Y5MwbQyVGBpEK0,,,,,25.6554,-100.3258,ES-ES,@00174,"Vecinos Fuentes del Valle, A.C. - Marketing Digital", 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,Gracias por la oportunidad de trabajar con ustedes durante este mes., 4, 4, 4, 4,,,,,,,
01/02/23 19:28,01/02/23 19:30,IP Address,189.175.220.238,100,154,True,01/02/23 19:30,R_1NwU79AewDGblZR,,,,,25.6546,-100.2967,ES-ES,@00175,Secretaría de Educación de Nuevo León: Coordinación Estatal de Telebachillerato - PREPÁrate Nuevo León,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy padre experiencia al igual que los proyectos institucionales. Fue un poco de carga ya que tenia otras actividades del Tec pero la verdad que dandole tiempo al servicio te deja cosas muy buenas y personales de valor,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",La verdad que se me hace un proyecto muy padre ya que aprendemos a la misma vez que estamos enseñando a temas personas y desarrollamos virtudes muy importantes y buenas para un futuro.,Área de oportunidad,,,,,
01/02/23 19:29,01/02/23 19:31,IP Address,189.175.213.141,100,132,True,01/02/23 19:31,R_AoEhMqUWYy2yXEl,,,,,25.6546,-100.2967,ES-ES,@00176,Laboratorio Innovación Social Tutores de Resiliencia - Naturaleza Lab : construyendo herramientas de medición-, 3, 4,"
5 Muy Satisfecho", 2, 3, 2, 4,"
5 Muy Satisfecho",Sí,Sí,-, 4,"
5 Totalmente de Acuerdo", 4,"
5 Totalmente de Acuerdo","Fue complicado satisfacer los requerimientos y llegar a entender lo que quería la representante de la asociación, sin embargo eso ayudó a aprender a lidiar con clientes difíciles en el futuro.",Área de oportunidad,,,,,
01/02/23 19:29,01/02/23 19:31,IP Address,187.192.34.75,100,113,True,01/02/23 19:31,R_1DuUMPapsnLcPYH,,,,,25.6546,-100.2967,ES-ES,@00177,San Pedro Parques - Líderes comunitarios de parques urbanos,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me encanta el objetivo que tiene para mejorar nuestra comunidad,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me gusto visitar los parques de manera presencial, al principio no negaré que me daba un poco de flojera, pero no me arrepiento en lo absoluto",Reconocimiento,,,,,
01/02/23 19:37,01/02/23 19:39,IP Address,187.192.91.216,100,120,True,01/02/23 19:39,R_3PTEYSUH23ok14q,,,,,25.6554,-100.3258,ES-ES,@00178,"CVA, Centro Virtual de Aprendizaje Tec de Monterrey - TransformaWEB - programador", 3, 4, 4, 4, 4, 4, 4, 4,Sí,No,"Creo que se podría mejorar la tecnología con la que se estan realizando los cursos en un futuro por un framework mas avanzado, ej. React. Fuera de eso, todo bien.", 3, 3, 3, 3,,,,,,,
01/02/23 19:39,01/02/23 19:44,IP Address,189.152.104.137,100,342,True,01/02/23 19:44,R_UX6fjcQ4zh9eFgZ,,,,,25.6546,-100.2967,ES-ES,@00179,,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Muy buen proyecto, fue de mi agarado","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
01/02/23 19:44,01/02/23 19:47,IP Address,187.138.101.129,100,163,True,01/02/23 19:47,R_2xKwgOv6RCy6JsC,,,,,25.6677,-100.2514,ES-ES,@00180,Fundacionplan.org - Plan SPAP A.C. - Experiencia Plan,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 3,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Son los mejores :),"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusta lo simples que son las actividades y la verdad es que los mensajes que pretenden dar cada una de ellas son de gran valor ,Reconocimiento,,,,,
01/02/23 19:47,01/02/23 19:50,IP Address,201.175.119.35,100,171,True,01/02/23 19:50,R_1di6l2o1aFQde4y,,,,,25.6554,-100.3258,ES-ES,@00181,San Pedro Parques - Líderes comunitarios de parques urbanos, 4,"
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,Sí,Sí,.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusto aprender sobre la importancia de los parques urbanos y del impacto que estos tienen en la sociedad,Reconocimiento,,,,,
01/02/23 19:55,01/02/23 19:56,IP Address,201.172.216.169,100,74,True,01/02/23 19:56,R_3F2H7rQ0dgxCJ6J,,,,,25.6546,-100.2967,ES-ES,@00182,"La Cumbre Cotidiana, A.C. - Educación Ambiental - La Cumbre Cotidiana A.C.","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Muy buen servicio social, me gusto mucho lo que hace la organización","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
01/02/23 19:58,01/02/23 20:02,IP Address,189.219.81.192,100,248,True,01/02/23 20:02,R_3fuY4o4D8MdUvwS,,,,,25.6148,-100.1258,ES-ES,@00183,Secretaría de Educación de Nuevo León: Coordinación Estatal de Telebachillerato - PREPÁrate Nuevo León, 3, 4, 3, 3,"
5 Muy Satisfecho", 4, 4,"
5 Muy Satisfecho",Sí,Sí,Brindar herramientas de liderazgo a los encargados en sus proyectos institucionales ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Tener una mejor organización ,Área de oportunidad,,,,,
01/02/23 20:04,01/02/23 20:07,IP Address,68.105.66.64,100,173,True,01/02/23 20:07,R_bwQBKSzlOPd5lkd,,,,,32.6065,-117.058,ES-ES,@00184,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C. - Nutrición y Vida en Bienestar","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me interesa mucho el tema y me inspira la ayuda que le han podido dar a los niños a traves de su organización.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Al recaudar fondos, me di cuenta que la gente si quiere ayudar a los demás solo que muchas veces no saben como. Si les damos razón y facilidad a la gente de apoyar de alguna manera, mucha gente lo hace. Me inspiró a seguir apoyando casuas como esta conel apoyo de los demás.",Reconocimiento,,,,,
01/02/23 20:07,01/02/23 20:09,IP Address,189.175.222.184,100,104,True,01/02/23 20:09,R_UnnmtUqRp807reF,,,,,25.6546,-100.2967,ES-ES,@00185,"Tierra de Artistas, A.C. - Alquimistas de impacto","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Su objetivo es muy noble y busca hacer el cambio.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Fue muy interesante participar en el taller,Reconocimiento,,,,,
01/02/23 20:10,01/02/23 20:14,IP Address,187.226.123.251,100,238,True,01/02/23 20:14,R_1MSYUdgF076VqJg,,,,,18.9111,-99.2357,ES-ES,@00186,"Paso de Esperanza, A.C. - Incidencia en derechos humanos de personas migrantes y refugiadas","
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 4,Sí,Sí,"Me encanta lo que hacen, en un futuro pienso reingresar al servicio con ustedes","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Desconocía que el tec tenía proyectos enfocados a la migración, es un área de interés muy grande para mí. Tuve una muy buena experiencia ",Reconocimiento,,,,,
01/02/23 19:43,01/02/23 20:17,IP Address,189.152.84.197,100,2005,True,01/02/23 20:17,R_1NaKXskVA1tlw1v,,,,,25.6546,-100.2967,ES-ES,@00187,"CIES, Centro de Investigación y Educación para la Salud, A.C. - Transformando Al Planeta","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 3,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Es una organización super bonita, espero que siga creciendo y que los proyectos puedan causar un impacto en las comunidades.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Fue una experiencia que me dejo un gran sabor de boca, me diverti muchisimo las visitas valieron la pena y simplemente la construcción del proyecto fue algo que me pareció muy relajante ",Reconocimiento,,,,,
01/02/23 20:07,01/02/23 20:18,IP Address,189.219.115.43,100,654,True,01/02/23 20:18,R_xu5THnsRJ6XNZL3,,,,,25.6148,-100.1258,ES-ES,@00188,"Redes Quinto Poder IDEA, A.C. - Sembrando Vida", 3, 4, 4, 4, 2, 3, 3, 3,Sí,Sí,"Muy enriquecedora y valiosa experiencia, el hecho de fomentar la ciudadanía es el primer paso hacia un mejor país. 
", 4, 4, 4, 4,"Contenido aprendido y experiencias de alto valor. Es sin lugar a dudas un Socio Formador con el que se aprende mucho, desde valores, tus derechos, los artículos, leyes, la Constitución, organismos e instituciones responsables de ver por nuestros derechos, muchos conferencias con invitados valiosos, entre muchos otros aprendizajes que me llevo. 

Por otro lado, el director de la organización socio formadora es alguien difícil de tratar, se altera fácilmente, levanta mucho la voz y llega a ser algo irrespetuoso. ",Reconocimiento,,,,,
01/02/23 20:21,01/02/23 20:22,IP Address,187.167.251.156,100,106,True,01/02/23 20:22,R_1mluF2lsaV67NkU,,,,,25.6546,-100.2967,ES-ES,@00189,INICIATIVA DE EDUCACIÓN CON EQUIDAD Y CALIDAD ---- Dirección de Servicio Social - Aprendizajes para Todos: Tutor académico,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,es una muy buena iniciativa con buenas intenciones y gracias al esfuerzo y cooperación de todos ha tenido un buen impacto en los jóvenes que se han acercado a este proyecto. ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusto conocer este tipo de iniciativas y poder participar en el proyecto.,Reconocimiento,,,,,
01/02/23 20:19,01/02/23 20:25,IP Address,189.152.67.215,100,324,True,01/02/23 20:25,R_2wdhfr2n03rac4o,,,,,25.6802,-100.3065,ES-ES,@00190,"WEEDS, Worldwide Education in Environmental Development and Sustainability, A.C. - Comunicando para un mundo más verde", 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,Muy buena, 4, 4, 4, 4,Muy buena,Reconocimiento,,,,,
01/02/23 20:28,01/02/23 20:29,IP Address,201.170.57.240,100,75,True,01/02/23 20:29,R_4JzDxo8EcIAE7st,,,,,32.5114,-117.0115,ES-ES,@00191,"Tierra de Artistas, A.C. - Taller de Alebrijes y grecas Zapotecas","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Un proyecto sumamente bueno. ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
01/02/23 20:33,01/02/23 20:34,IP Address,187.209.27.52,100,63,True,01/02/23 20:34,R_02hn3pOC5GxbUVr,,,,,26.9345,-101.3757,ES-ES,@00192,Fundacionplan.org - Plan SPAP A.C. - Experiencia Plan,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy buena experiencia ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
01/02/23 20:33,01/02/23 20:37,IP Address,189.203.182.148,100,197,True,01/02/23 20:37,R_31KsvVbIOhoPFiB,,,,,25.6554,-100.3258,ES-ES,@00193,INICIATIVA DE EDUCACIÓN CON EQUIDAD Y CALIDAD ---- Dirección de Servicio Social - Aprendizajes para Todos: Tutor académico,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Atienden un tema de suma importancia y creo que es importante que al menos una vez al semestre todos lo lleven. ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusto mucho poder crear video tutoriales para poder enseñar materias a los adolescentes. ,Reconocimiento,,,,,
01/02/23 20:36,01/02/23 20:41,IP Address,189.160.143.248,100,322,True,01/02/23 20:41,R_dn8ALqrqC10Z0VX,,,,,25.6677,-100.2514,ES-ES,@00194,INICIATIVA DE EDUCACIÓN CON EQUIDAD Y CALIDAD ---- Dirección de Servicio Social - Aprendizajes para Todos: Tutor académico, 4, 4, 4, 2, 3, 4, 3, 4,No,Sí,Excelente experiencia ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
01/02/23 20:39,01/02/23 20:41,IP Address,201.172.154.88,100,147,True,01/02/23 20:41,R_85EHQz7EWCbtib7,,,,,25.6546,-100.2967,ES-ES,@00195,"Tierra de Artistas, A.C. - Taller de medicina tradicional a través de la herbolaria zapoteca","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",No,Sí,"Estuvo muy interesante el taller de la herbolaria medicinal, aprendí mucho.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Estuvo muy interesante el taller de la herbolaria medicinal, aprendí mucho.",Reconocimiento,,,,,
01/02/23 20:43,01/02/23 20:45,IP Address,189.218.239.140,100,128,True,01/02/23 20:45,R_2TZw6YBeGVs5R4J,,,,,23.7408,-99.1323,ES-ES,@00196,Community FIRST For Inspiration and Recognition of Science and Technology - Community is FIRST,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Un proyecto de servicio con lugar para poder no sólo aplicar conocimientos de tu área, sino seguir aprendiendo a través de todo el trabajo que hacen en la robótica y más.", 3,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
01/02/23 20:44,01/02/23 20:46,IP Address,187.188.73.38,100,122,True,01/02/23 20:46,R_27maLt0i5scaANG,,,,,25.6554,-100.3258,ES-ES,@00197,GeoStats - GeoStats Social Media,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gusto mucho la iniciativa y el interes de los promotores del servicio social,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gustó mucho poder participar en este servicio social,Reconocimiento,,,,,
01/02/23 20:53,01/02/23 20:55,IP Address,201.173.32.228,100,79,True,01/02/23 20:55,R_1rpoJltpwFQZNm0,,,,,25.6546,-100.2967,ES-ES,@00198,"""","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,N/A,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",N/A,Reconocimiento,,,,,
01/02/23 20:52,01/02/23 20:55,IP Address,189.152.129.190,100,198,True,01/02/23 20:55,R_eYeMg0w8I768rsd,,,,,25.6546,-100.2967,ES-ES,@00199,Operación Pollo TRC A.C. - Yo Apollo,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Esta muy padre el proyecto,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Aptendi mucho,Reconocimiento,,,,,
01/02/23 20:53,01/02/23 20:57,IP Address,190.145.240.0,100,255,True,01/02/23 20:57,R_3hGCLQTWtrOGJ8x,,,,,4.732,-74.2632,ES-ES,@00200,Proyecto 99 - P99 ON WEB, 2, 3,"
5 Muy Satisfecho", 2, 3, 2,"
1 Nada Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Mejorar los comentarios en cuanto al trabajo de los estudiantes hay mejores maneras de decir las cosas, hay que tomar en cuenta que lo que ven es un trabajo que nos costó horas y esfuerzo y escuchar que se refieran a dicho trabajo como ""esta cosa"" o ""algo horrible"" es algo frustrante. ", 3, 3, 3, 3,.,Área de oportunidad,,,,,
